Pros Thessalonikeis A   	得撒洛尼前書；（新教或其它譯名）帖撒羅尼迦前書（基）  
Pros Thessalonikeis B   	得撒洛尼後書；（新教或其它譯名）帖撒羅尼迦後書（基）  
Pros Timotheon A   	弟茂德前書；（新教或其它譯名）提摩太前書（基）  
Pros Timotheon B   	弟茂德後書；（新教或其它譯名）提摩太后書（基）  
Pros Titon   	弟鐸書；（新教或其它譯名）提多書（基）  
Proslogion   	論說篇
Prosper of Aquitaine(ca.390-463)   	普洛斯柏‧阿基桂丹
Prostitution   	賣淫
Protestant   	誓反派
Protestant Church   	仳離的兄弟教會
Protestant Church   	基督教會；（新教或其它譯名）復原教會；抗議宗  
Protestant Church   	新教教會；（新教或其它譯名）更正教會；更正宗  
Protestant theology   	新教神學；基督教神學；（新教或其它譯名）更正神學  
Protestantism   	誓反教；（新教或其它譯名）更正教；復原教  
Protestantism   	基督教的思想與生活
Protestantism   	基督教
Protestantism   	抗議宗教義
Protestants   	抗議派；（新教或其它譯名）抗羅派  
Proto-evangelium (Lat.)   	《原始福音》
Protology   	創世論
Proverbia (Lat.)   	《箴言》
Proverbs(Pr)   	箴言（箴）；（新教或其它譯名）箴言（箴）  
Provida Mater (2 February 1947) Apostolic Constitu   	〈眷顧之母〉宗座憲章
Providence   	天祐
Providence   	眷顧
Provinces   	省；會省
Prudence   	智德
Psalmi (Lat.)   	聖詠集；（新教或其它譯名）詩篇（基）  
Psalmoi   	聖詠集；（新教或其它譯名）詩篇（基）  
Psalms   	聖詠
Psalms(Ps)   	聖詠集（詠）；（新教或其它譯名）詩篇（詩）  
Pseudo Hippolytus of Rome   	託名依玻里
Pseudo-Clementines   	《僞克雷孟書集》
Pseudo-Dionysios Areopagita (400-500)   	僞狄約尼削；僞狄奧尼修斯；（新教或其它譯名）託名狄奧尼修斯；僞丟尼修（基）  
Pseudo-Dionysius Areopagita   	託名狄尼修；狄奧尼修；（新教或其它譯名）偽迪奧尼修斯；丟尼修  
Pseudo-Gospels   	僞福音
Pseudo-Isidore’s Decretals   	《僞伊西多羅教令集》
Punishment   	刑罰
Pure Act   	純粹行動
Purgatory   	煉獄
Purgatory   	煉獄
Puritan   	清教徒
Puritanism   	清教主義
Puritanism   	清教
Puritanism   	清教派
Puritans   	清教派；清教徒
Purity of heart   	心地純潔
Puseyism   	普西運動
Puseyism   	溥西主義
Qadosh   	聖者；聖主
Qoheleth   	訓道篇；（新教或其它譯名）傳道書（基）  
Quadragesima   	四旬期第一主日
Quadragesima (Lat.)   	四旬期；封齋期；四旬齋期
Quadragesimo anno (15 May 1931) Encyclical   	〈四十年〉通諭
Quaestio disputata (Lat.)   	《辯論的問題》
Quaestiones disputatae (Lat.)   	《辯論的問題》
Quaestiones disputatae de malo   	有關惡的問題辯論
Quaestiones et dubia   	疑問篇
Quaestiones in Heptateuchum   	論舊約首七卷的問題
Quaestiones quodlibetales (Lat.)   	《神學任選問題辯論集》
Quakers   	震顫派
Quakers   	貴格派
Quanta cura (8 December 1864) Encyclical   	〈多麼關心〉通諭
Quas Primas (11 December 1925) Encyclical   	〈建立基督君王節〉通諭
Quelle   	來源；泉源；源流
Quicumque (Lat.)   	任何人；不拘誰
Quietism   	寂靜主義
Quinque viae   	五路論證；五項論證
Quinta (Lat.)   	《五種經文合壁》（奧力振）
Quintus Tullius Cicero (106 - 43 BC)   	西塞羅
Qumran   	古木蘭；死海古卷
Quo vadis   	你往何處去
Quod aliquantum (10 March 1791) Brief   	短簡
Quodlibeta (Lat.)   	《神學任選問題辯論集》
Rabbinical Theology   	辣彼神學；（新教或其它譯名）拉比神學  
Rabbinism   	辣彼主義；（新教或其它譯名）拉比主義  
Racovian catechism   	拉寇教理書（1605）
Racovian catechism   	拉寇問答書
Ransom; propitiation   	抵償
Ranters   	喧囂教派
Rape   	強姦
Raptus (Lat.)   	神魂超拔境界；身外境界
Raptus (Lat.)   	拐誘（婚姻）
Raptus in coelum (Lat.)   	升天的超拔
Ratio studiorum (Lat.)   	《學術規範》
Rationalism   	理性主義
Re-Evangelization   	再傳播福音
Re-Evangelization   	再福傳
Re-Incarnation   	再成肉身
Re-Incarnation   	再生
Readers (Lectors)   	讀經員
Real Presence   	真實臨在
Reality   	實在界
Reason   	理智
Reason and Faith   	理性與信仰
Rebaptisers   	重洗派
Rebirth; Regeneration   	重生
Recapitulation in Christ   	總歸於基督
Reconciliatio et paenitentia (2 December 1984) Apo   	〈和好與懺悔〉宗座勸諭
Reconciliation   	和好
Reconciliation, Sacrament of; Confession, Sacramen   	和好聖事
Recusants   	不從國教者
Redeemer   	贖世主
Redeemer   	救世主
Redeemer   	救贖主
Redeemer; Savio(u)r   	救主
Redemptio praeservativa   	免染原罪的救援
Redemption   	救贖
Redemptor hominis (4 March 1979) Encyclical   	〈人類救主〉通諭
Redemptoris Mater (25 March 1987) Encyclical   	〈救世主之母〉通諭
Redemptoris Missio (7 December 1990) Encyclical   	〈救主的使命〉通諭
Reditus peccatorum   	被寬赦的罪會復甦
Reflection, Theological   	神學反省
Reformation   	宗教改革
Reformation   	改教運動
Reformed Church   	改革教會
Reformed Church   	改革宗教會
Reformed Church   	革新教會
Reformed Church; Reformers   	改革宗
Refugees   	難民
Regnorum III (Lat.)   	列王紀上
Regnorum IV (Lat.)   	列王紀下
Regula   	會規
Regula pastoralis   	牧民守則
Regulae fusius tractatae   	細談會規
Regum I (Lat.)   	列王紀上
Regum II (Lat.)   	列王紀下
Reichstag von Augsburg   	奧斯堡議會
Reichstag von Speyer   	斯拜耳議會
Reichstag von Worms   	沃爾姆斯議會；（新教或其它譯名）沃木斯議會  
Relation   	關係
Relativism   	相對主義
Relic   	聖徒遺物
Relics   	聖觸
Religion   	宗教
Religion, Critique of   	宗教批判
Religion, History of   	宗教史
Religion, Jewish   	猶太宗教
Religion, Natural   	自然宗教
Religion, Non-Christian   	非基督宗教
Religion, Phenomenology of   	宗教現象學
Religion, Philosophy of   	宗教哲學
Religion, Popular   	民間宗教
Religion, Psychology of   	宗教心理學
Religion, Revealed   	啟示宗教
Religion, Sociology of   	宗教社會學
Religion, Theology of   	宗教神學
Religion, virtue of   	宗教的德行
Religious Ceremony   	宗教儀式
Religious Persecution   	教難
Religious life; religious   	修會生活；修會會士
Religiousgeschichtliche Schule   	宗教歷史派
Remonstrants   	抗辯派
Renaissance   	文藝復興
Renewal, Charismatic   	神恩復興運動；（新教或其它譯名）靈恩運動  
Reparation   	賠補
Repentance; Metanoia   	悔改
Representation   	現在化
Reproduction   	繁殖
Requiem (Lat.)   	追思彌撒
Reservation of the blessed sacrament   	聖體的保留
Resistance   	抵抗
Responsibility   	責任
Resurrection of Christ   	基督復活
Resurrection of Jesus   	耶穌復活
Resurrection of the Body   	肉身復活
Resurrection of the Dead   	死人復活；死者的復活
Retractationes (Lat.)   	《修正書》
Retribution   	報應
Reunion Councils   	教會合一大公會議
Revealed truth; Truth of Revelation   	啟示真理
Revelation   	啟示
Revelation(Rv)   	若望默示錄（默）；（新教或其它譯名）啟示錄（啟）  
Revelation, Divine   	天主的啟示
Revelation, Natural   	自然啟示
Revelation, Primitive   	原始啟示
Revelation, Private   	私人啟示
Revelations of Divine Love   	天主聖愛的啟示
Revenge   	報復
Reverend   	可敬的；尊敬的；可敬畏的
Revised Standard Version Bible (RSV)   	《聖經英文修正標準譯本》
Revised Version (RV)   	《聖經英文修正譯本》
Rheims-Douay Bible   	《裏姆斯‧杜埃聖經英文譯本》
Right Reverend (Rt Revd; Rt Rev’d; Rt Rev.)   	極可尊敬的
Right, Human   	人權
Righteousness, Original   	原始正義
Rite   	儀式
Rite   	儀式；禮（禮儀傳統）
Rite of Anointing and Pastoral Care of the Sick   	病人傅油禮及牧民照顧
Rite of Baptism of Children   	幼兒洗禮
Rite of Christian Initiation of Adults   	成人入門禮典
Rite of Communion   	領聖體禮
Rite of Confirmation   	堅振禮
Rite of Marriage   	婚姻禮
Rite of Penance   	懺悔禮
Rituale (Lat.)   	禮儀書
Robber synod of Ephesus   	厄弗所強盜會議；（新教或其它譯名）以弗所強盜會議（基）  
Rogate (Lat.)   	祈求主日（耶穌復活後第五主日）
Rogation Days   	公禱日；大祈禱日
Roma (Lat.)   	羅馬
Roman Breviary   	《羅馬日課經》
Roman Canon   	感恩經第一式
Roman Catechism   	羅馬教理書
Roman Catholic   	天主教教友
Roman Catholic   	羅馬天主教徒
Roman Catholic Church   	羅馬天主教會
Roman Catholic Church   	羅馬公教會；（新教或其它譯名）羅馬宗  
Roman Church   	羅馬教會
Roman Congregations   	羅馬教廷各部
Roman Martyrology   	《羅馬殉道錄》；（新教或其它譯名）羅馬致命聖人傳  
Roman Missal   	羅馬彌撒經書
Roman Pontiff   	羅馬教宗
Roman Pontifical   	主教禮書
Roman Ritual   	羅馬禮書
Roman Rota   	羅馬聖輪法院
Roman breviary   	天主教日課經
Roman ecclesiology   	羅馬教會學
Roman law   	羅馬法
Roman rite   	天主教儀式
Roman rite   	羅馬禮
Romans(Rm)   	羅馬書（羅）；（新教或其它譯名）羅馬人書（羅）  
Romonstrants   	抗辯派
Rosary   	玫瑰經
Rose of Lima, St (1586-1617)    	羅撒•利馬（聖女）
Rosicrucians   	紅十字友愛會士
Rosicrucians   	玫瑰苦架派
Rota Romana (Lat.)   	羅馬聖輪法院
Rota, Sacra (Lat.)   	羅馬聖輪法院
Rota, Sacra Romana (Lat.)   	羅馬聖輪法院
Rubric   	禮規
Rule of Faith   	信仰準則
Russellites   	如瑟立派
Russian Orthodox Church   	俄羅斯正統教會
Russian Orthodox Church   	俄國東正教
Ruth (Rt)   	盧德傳（盧）；（新教或其它譯名）路得記（得）  
SDB (Salesians of Don Bosco)   	鮑思高會；慈幼會
SDB (Societas Don Bosco)   	慈幼會；（新教或其它譯名）鮑思高會  
SDS (Societas Divini Salvatoris); Salvatorians   	救主會
SJ (Society of Jesus); Jesuits   	耶穌會
SMB (Societas Missionum Exterarum de Bethlehem)   	白冷外方傳教會
SSC (Societas Sancti Columbani); Columbans   	高隆邦外方傳教會
SVD (Societas Verbi Divini)   	聖言會
SX (Societas Xaverii); Xaverian Missionaries   	方濟各沙勿略會
Sabaoth (Heb.)   	萬軍；天軍
Sabbatarianism   	嚴守安息日主義
Sabbatarians   	謹守主日派
Sabbatarians   	嚴守安息日派
Sabbatarians   	守安息日的人
Sabbath   	安息日
Sabbath; sabbath rest   	安息
Sabbatical Year; Sabbath year   	安息年
Sabbatum (Lat.)   	安息日
Sabellianism   	薩培里派；（新教或其它譯名）撒伯流主義  
Sabellianism   	沙白利說
Sacerdotalis coelibatus    	《司鐸獨身》通諭
Sacerdotalism    	司祭主義
Sacerdotium   	司祭職；司祭制
Sacra Romana Rota   	羅馬聖輪法院
Sacra Rota   	聖輪法院
Sacra Virginitas   	《神聖童貞》通諭
Sacram unctionem infirmorum (30 November 1972) Apo   	〈病人傅油〉宗座憲章
Sacrament   	聖事
Sacrament of Confession; Sacrament of Penance   	告解聖事
Sacrament of Holy Orders   	聖秩聖事
Sacrament of anointing of the sick   	病人傅油聖事；（新教或其它譯名）抹油聖禮  
Sacrament, Basic   	基本聖事
Sacrament, Most Blessed   	「至聖聖事」
Sacramental   	聖儀
Sacramentalism   	聖事主義
Sacramentals   	聖儀
Sacramentarians   	象徵派
Sacramentarians   	輕視聖禮者
Sacramentarians   	聖餐形式論者
Sacramentarium; sacramentary   	《聖事禮儀書》
Sacramentary, Leonine   	《良聖事禮儀書》
Sacraments of initiation   	入門聖事
Sacraments, Theology of the   	聖事神學
Sacramentum ordinis (30 November 1947) Apostolic C   	〈聖秩聖事〉宗座憲章
Sacramentum tantum   	聖事外在的表記
Sacred College; College of Cardinals   	樞機團
Sacred Heart   	聖心
